,Time,Voltage
208,208.0,1.0046742829534414
209,209.0,1.005388657086572
210,210.0,1.0026043810741396
211,211.0,0.9979514179968916
212,212.0,0.9973286751026915
213,213.0,1.0006443178355577
214,214.0,1.0040882313897064
215,215.0,1.0067360149100297
216,216.0,1.0050231108205974
217,217.0,0.9992282271686403
218,218.0,0.9965962406868621
219,219.0,0.998798428539421
220,220.0,1.0026003354681732
221,221.0,1.0060334655647543
222,222.0,1.0078095967004772
223,223.0,1.0047697851042707
224,224.0,0.9980275667631463
225,225.0,0.9949022203627835
226,226.0,0.9969441491908391
227,227.0,1.0006259922347527
228,228.0,1.004048528219387
229,229.0,1.006217186728878
230,230.0,1.005070793243472
231,231.0,0.9999674376444314
232,232.0,0.9967205712514562
233,233.0,0.9980658859751781
234,234.0,1.001000450026993
235,235.0,1.0036859817340062
236,236.0,1.0054822828328818
237,237.0,1.0051618692724735
238,238.0,1.0011757539358734
239,239.0,0.9966191735410658
240,240.0,0.9959024982488324
241,241.0,0.9982837798450267
242,242.0,1.0009995221646795
243,243.0,1.0032017535927653
244,244.0,1.00440993838919
245,245.0,1.0040487124098227
246,246.0,1.0016003186784164
247,247.0,0.9993357284573715
248,248.0,0.9993666198515218
249,249.0,1.000613589137143
250,250.0,1.0020052750171209
251,251.0,1.0028388588102435
252,252.0,1.0030797830568354
253,253.0,1.0024409560853151
254,254.0,1.0009470815539208
255,255.0,0.9999850856956017
256,256.0,1.0003756118974951
257,257.0,1.0012097608989268
258,258.0,1.0019485198109137
259,259.0,1.002439303451943
260,260.0,1.002569247300025
261,261.0,1.0021368545903144
262,262.0,1.0013817773710496
263,263.0,1.0009933537633737
264,264.0,1.0011524429683876
265,265.0,1.0015134074898981
266,266.0,1.001847587625352
267,267.0,1.0019632401491139
268,268.0,1.0021728128011491
269,269.0,1.002129476711101
270,270.0,1.0018624381314198
271,271.0,1.0016877178526562
272,272.0,1.001598042774098
273,273.0,1.0016740892676654
274,274.0,1.0017674023725516
275,275.0,1.0018252954805005
276,276.0,1.0018428462731939
277,277.0,1.0018770836085846
278,278.0,1.0017334893307965
279,279.0,1.0016973741007704
280,280.0,1.0017504642838484
281,281.0,1.0017921792857225
282,282.0,1.0017873995278415
283,283.0,1.001729536340927
284,284.0,1.0016268103259611
285,285.0,1.0014695358242611
286,286.0,1.0014634265898104
287,287.0,1.0015620490264892
288,288.0,1.0017315807098857
289,289.0,1.0017647421054108
290,290.0,1.001662578228949
291,291.0,1.0015772455621084
292,292.0,1.0015209617947658
293,293.0,1.0013901581296343
294,294.0,1.0014274297201473
295,295.0,1.0015058278571194
296,296.0,1.001566518043665
297,297.0,1.001583161649045
298,298.0,1.0015766660491052
299,299.0,1.001542054598086
300,300.0,1.0015590757059223
301,301.0,1.0016055191295277
302,302.0,1.0017039050562824
303,303.0,1.0017481479363748
304,304.0,1.001728728601261
305,305.0,1.0016800006150082
306,306.0,1.001540012959144
307,307.0,1.0014623060354197
308,308.0,1.0015037393809894
309,309.0,1.001663335422788
310,310.0,1.001747074045562
311,311.0,1.0018610764994464
312,312.0,1.0018331452049152
313,313.0,1.0017923131057698
314,314.0,1.0017763951251455
315,315.0,1.0018227760844132
316,316.0,1.0018734092810546
317,317.0,1.0019030157683053
318,318.0,1.0019960034850353
319,319.0,1.0018999479144728
320,320.0,1.0018009517071542
321,321.0,1.0016588260508623
322,322.0,1.0016344657188998
323,323.0,1.0016210991140018
324,324.0,1.0018638756356009
325,325.0,1.0019814763311903
326,326.0,1.0019070746870247
327,327.0,1.0017799365640578
328,328.0,1.0016762939562842
329,329.0,1.0016879639665173
330,330.0,1.0016747181463532
331,331.0,1.00183350501614
332,332.0,1.0019245967450503
333,333.0,1.002039327724501
334,334.0,1.0019811966122443
335,335.0,1.0018205078665425
336,336.0,1.0016674376792518
337,337.0,1.0016570542667136
338,338.0,1.0018874766456078
339,339.0,1.0020334922401364
340,340.0,1.0021350102136526
341,341.0,1.002007087111607
342,342.0,1.0018071194730662
343,343.0,1.0017857032425934
344,344.0,1.0019513989099658
345,345.0,1.0020616505934552
346,346.0,1.002036700545646
347,347.0,1.0020057405662692
348,348.0,1.0018520823942416
349,349.0,1.001777942268481
350,350.0,1.0018198086897367
351,351.0,1.0018321332671758
352,352.0,1.001931374610331
353,353.0,1.0019962772162754
354,354.0,1.0021398529040404
355,355.0,1.0021423849716966
356,356.0,1.0020156472939694
357,357.0,1.0019032784816573
358,358.0,1.0018533981139026
359,359.0,1.0018743654424473
360,360.0,1.0018698169714735
361,361.0,1.0018514455420744
362,362.0,1.001755029658763
363,363.0,1.001770336506252
364,364.0,1.0019406917545377
365,365.0,1.0021057026508233
366,366.0,1.0021286920747177
367,367.0,1.0020944176187012
368,368.0,1.0019347579330922
369,369.0,1.001819782655522
370,370.0,1.0016807237878433
371,371.0,1.0016144197179635
372,372.0,1.0016543266276308
373,373.0,1.001694752803932
374,374.0,1.0018143527334493
375,375.0,1.0019295503308594
376,376.0,1.001989933439662
377,377.0,1.002083961735372
378,378.0,1.0021494867883196
379,379.0,1.0020011809947162
380,380.0,1.001786683648058
381,381.0,1.001712631746632
382,382.0,1.0015624559258738
383,383.0,1.0018056773670918
384,384.0,1.0019029132302775
385,385.0,1.0020202762829529
386,386.0,1.0020746098010835
387,387.0,1.0020736361175575
388,388.0,1.0020083970290086
389,389.0,1.0018175909090055
390,390.0,1.0017652750268016
391,391.0,1.001859168604126
392,392.0,1.001938554234688
393,393.0,1.0020254930316912
394,394.0,1.002106922122715
395,395.0,1.002044212397165
396,396.0,1.0018619039349717
397,397.0,1.0015991017615244
398,398.0,1.001642299712192
399,399.0,1.0018257349746753
400,400.0,1.0019709807601944
401,401.0,1.0021387073981944
402,402.0,1.002216504994508
403,403.0,1.0019663249930397
404,404.0,1.001624470092138
405,405.0,1.0014696959352274
406,406.0,1.0015735814620312
407,407.0,1.0018591603308369
408,408.0,1.0018995020959687
409,409.0,1.0019964120732472
410,410.0,1.0018471752085982
411,411.0,1.0016761859875474
412,412.0,1.001626997584704
413,413.0,1.0017407571880688
414,414.0,1.0018227803559376
415,415.0,1.001931903984685
416,416.0,1.001890530755751
417,417.0,1.001811141610337
418,418.0,1.0017646077196032
419,419.0,1.0017708888749834
420,420.0,1.0017920088985455
421,421.0,1.0017246197779777
422,422.0,1.001821414388166
423,423.0,1.001842853654638
424,424.0,1.0018897699757556
425,425.0,1.0019554827045956
426,426.0,1.0018462603199436
427,427.0,1.0017174116325247
428,428.0,1.0016973963783362
429,429.0,1.001610651415539
430,430.0,1.0017238020723271
431,431.0,1.001833643635634
432,432.0,1.0018799512107583
433,433.0,1.0018064193391747
434,434.0,1.0018386839890043
435,435.0,1.001882950624865
436,436.0,1.0019224548245262
437,437.0,1.0019108414062505
438,438.0,1.0018709861348536
439,439.0,1.0018548222408232
440,440.0,1.0018455525822927
441,441.0,1.0017636399430578
442,442.0,1.0017943151328736
443,443.0,1.0018768776935678
444,444.0,1.0019004298416512
445,445.0,1.0018071536535844
446,446.0,1.0018670392133726
447,447.0,1.0019379110179134
448,448.0,1.0019459477749133
449,449.0,1.0017668594906193
450,450.0,1.0016994665028789
451,451.0,1.0017402171660437
452,452.0,1.0018495118362145
453,453.0,1.0018676021681832
454,454.0,1.001960214352724
455,455.0,1.001905054822135
456,456.0,1.0018252737726014
457,457.0,1.0017236963855836
458,458.0,1.0016512428098754
459,459.0,1.0016587582637904
460,460.0,1.00163760322594
461,461.0,1.0017593469543196
462,462.0,1.0018296816311791
463,463.0,1.0019520098804775
464,464.0,1.0018512020977777
465,465.0,1.001689815907507
466,466.0,1.001568678707095
467,467.0,1.0015615017923354
468,468.0,1.0016872995694706
469,469.0,1.0017702677054634
470,470.0,1.0018000569498977
471,471.0,1.0017715584326423
472,472.0,1.001750331559703
473,473.0,1.0017840984460493
474,474.0,1.0017659024706203
475,475.0,1.0017405547782157
476,476.0,1.0017079839407046
477,477.0,1.001705937833994
478,478.0,1.0017561399209136
479,479.0,1.001811874852107
480,480.0,1.0017615081509723
481,481.0,1.0017154659812477
482,482.0,1.0018197645104183
483,483.0,1.001888621761015
484,484.0,1.001869951149017
485,485.0,1.0018066652269215
486,486.0,1.0017814563694527
487,487.0,1.0017836341195954
488,488.0,1.0018001439252855
489,489.0,1.0017055558664392
490,490.0,1.001629377159935
491,491.0,1.0015612102832938
492,492.0,1.0016481808513846
493,493.0,1.001708160876516
494,494.0,1.0018144285672028
495,495.0,1.001911075615958
496,496.0,1.001877435821029
497,497.0,1.0018179357059183
498,498.0,1.0017784744144345
499,499.0,1.001789206514021
500,500.0,1.0018475160070834
501,501.0,1.001872477317806
502,502.0,1.0018503619467
503,503.0,1.0018861318217172
504,504.0,1.0019709435425679
505,505.0,1.0018973343614812
506,506.0,1.0018364988059567
507,507.0,1.0018226074787722
508,508.0,1.001895567124066
509,509.0,1.001952084192066
510,510.0,1.0018570888985943
511,511.0,1.0018842276430417
512,512.0,1.0018658582981899
513,513.0,1.0018122281775248
514,514.0,1.0018142586909997
515,515.0,1.0018803261146194
516,516.0,1.002016498206265
517,517.0,1.001977234165504
518,518.0,1.0018630676956375
519,519.0,1.0017120188286541
520,520.0,1.001707319750321
521,521.0,1.0017816588056618
522,522.0,1.0018229160893908
523,523.0,1.0017442075655612
524,524.0,1.001780087917986
525,525.0,1.0018316701076042
526,526.0,1.001875579599334
527,527.0,1.0018622070572551
528,528.0,1.0018313273918595
529,529.0,1.0017396607099673
530,530.0,1.0018210809008183
531,531.0,1.0017765965534908
532,532.0,1.0017849335712015
533,533.0,1.0018921426772283
534,534.0,1.0019461929149587
535,535.0,1.0019476921122488
536,536.0,1.0018830521898199
537,537.0,1.00181426831429
538,538.0,1.0017052984828576
539,539.0,1.0017861217371111
540,540.0,1.0016207280338205
541,541.0,1.0016197430631928
542,542.0,1.0017357164767628
543,543.0,1.0018247288166324
544,544.0,1.0019540446467217
545,545.0,1.0020360588946935
546,546.0,1.0020152366711077
547,547.0,1.0019265004426026
548,548.0,1.0017914766770482
549,549.0,1.0017698095639374
550,550.0,1.001668441305974
551,551.0,1.0016456773083207
552,552.0,1.0017003823830875
553,553.0,1.0017087960495927
554,554.0,1.001673293475403
555,555.0,1.0017585322496592
556,556.0,1.0018684258919046
557,557.0,1.0018768312129656
558,558.0,1.0019329144344562
559,559.0,1.0020275035080457
560,560.0,1.0019379215350483
561,561.0,1.0018908428166393
562,562.0,1.0019516542413363
563,563.0,1.0019947011190007
564,564.0,1.0019317032424784
565,565.0,1.001861537170368
566,566.0,1.0017468330504031
567,567.0,1.0017905276521295
568,568.0,1.0018381983070228
569,569.0,1.0018734610110833
570,570.0,1.0018104347518297
571,571.0,1.0019036055077135
572,572.0,1.0019676093959085
573,573.0,1.0020772311287405
574,574.0,1.0021174452454813
575,575.0,1.0019824001026874
576,576.0,1.0018494530725846
577,577.0,1.0017610503288807
578,578.0,1.0017945014708236
579,579.0,1.0018825914452925
580,580.0,1.002042046519961
581,581.0,1.0020195584435936
582,582.0,1.0019883314261675
583,583.0,1.0019095900837551
584,584.0,1.0018453997986896
585,585.0,1.0018374699433925
586,586.0,1.0019423512056524
587,587.0,1.0020467014028736
588,588.0,1.0019999874340608
589,589.0,1.0019323274522176
590,590.0,1.0019349948448144
591,591.0,1.001884967441549
592,592.0,1.0019326524635885
593,593.0,1.001926711059838
594,594.0,1.0019503402144518
595,595.0,1.0018562090343246
596,596.0,1.0018788681782045
597,597.0,1.0019174013713605
598,598.0,1.0019666454861456
599,599.0,1.0020349606352872
