,Time,Voltage
189,189.0,1.0031172456677089
190,190.0,1.0030944215411643
191,191.0,1.0031151196891706
192,192.0,1.0030889853998346
193,193.0,1.003017004111706
194,194.0,1.0030368082987315
195,195.0,1.0030127306646475
196,196.0,1.0030850191383707
197,197.0,1.0031717930674116
198,198.0,1.0031734999542148
199,199.0,1.0031281925732378
200,200.0,1.0029658371698937
201,201.0,1.0029907867176908
202,202.0,1.0033351225034302
203,203.0,1.0036894900836777
204,204.0,1.0035419818862596
205,205.0,1.0026827082213305
206,206.0,1.0019949908838846
207,207.0,1.0027656035895767
208,208.0,1.0047215812768602
209,209.0,1.0054793627628313
210,210.0,1.003148607674488
211,211.0,0.9996578663170108
212,212.0,0.9997407319241882
213,213.0,1.0029885291860856
214,214.0,1.0062607145374598
215,215.0,1.0074213255278972
216,216.0,1.0041931089440075
217,217.0,0.9985258520742959
218,218.0,0.9968957646842966
219,219.0,1.0000590453625264
220,220.0,1.004172532634069
221,221.0,1.007749626846165
222,222.0,1.0075946635825224
223,223.0,1.00289012576968
224,224.0,0.9973012751865789
225,225.0,0.9966762545565764
226,226.0,1.0008546922554857
227,227.0,1.0051207792078676
228,228.0,1.0085612021937553
229,229.0,1.0075321403294368
230,230.0,1.0020649018518233
231,231.0,0.9967486936356933
232,232.0,0.9965445775826937
233,233.0,1.000901319597497
234,234.0,1.0053303053789597
235,235.0,1.0086948961505093
236,236.0,1.0075211209915211
237,237.0,1.0019156466326409
238,238.0,0.9963995630760888
239,239.0,0.9960676366644073
240,240.0,1.0003708958185773
241,241.0,1.004886523661477
242,242.0,1.0084052432951123
243,243.0,1.0075080624557897
244,244.0,1.0021341530025394
245,245.0,0.9967597726139991
246,246.0,0.9964502859545487
247,247.0,1.000765402145899
248,248.0,1.0051518439878893
249,249.0,1.0085738784175609
250,250.0,1.0077366189604011
251,251.0,1.002326636795459
252,252.0,0.9967888764998716
253,253.0,0.9963153898034625
254,254.0,1.000559489057754
255,255.0,1.0047912000102155
256,256.0,1.0082295551026004
257,257.0,1.0071429877961608
258,258.0,1.001539723058791
259,259.0,0.9960018634968565
260,260.0,0.9955334829625068
261,261.0,0.9998204678857533
262,262.0,1.0042156694957283
263,263.0,1.0076974412806639
264,264.0,1.0071385224838332
