,Time,Voltage
188,188.0,1.0031573133420344
189,189.0,1.0031293194669497
190,190.0,1.003107790114493
191,191.0,1.003131471517047
192,192.0,1.0031081672736128
193,193.0,1.003038239650695
194,194.0,1.0030603681399104
195,195.0,1.003039206782384
196,196.0,1.0031148651102497
197,197.0,1.0032043588693045
198,198.0,1.0032058498667251
199,199.0,1.0031572168657912
200,200.0,1.0028429053000938
201,201.0,1.0026617833535443
202,202.0,1.00306487936
203,203.0,1.0037189380115195
204,204.0,1.0037736936053376
205,205.0,1.0027537200617196
206,206.0,1.0018909518979862
207,207.0,1.0029709409980367
208,208.0,1.0053852341776595
209,209.0,1.005883969765807
210,210.0,1.0021692418045398
211,211.0,0.9967228027528267
212,212.0,0.9962430482617363
213,213.0,1.000413504970983
214,214.0,1.0047023424214103
215,215.0,1.007917297819318
