840,824,Time
0.05421625059135336,0.028455967462678613,0
0.05010543702128936,0.026581144780625343,1
0.04736871640758744,0.025390681528360604,2
0.0450157406935533,0.024451018509132953,3
0.042649095502044945,0.023421463214974344,4
0.04049025848906251,0.02247547875806053,5
0.03784662439300272,0.02145616753022561,6
0.03555295802313871,0.02069055006500925,7
0.03294255863959847,0.01928766520604772,8
0.030399721587619836,0.017761720437007345,9
0.02758224890555945,0.01609584105663274,10
0.02515049293669842,0.014785537102494377,11
0.023028784677560823,0.013674398705144017,12
0.02110491540854058,0.012556166543571381,13
0.020271256593918426,0.012137968366902995,14
0.021235245764589218,0.012768214549129724,15
0.021613508081345847,0.01297673851893995,16
0.020049749883361365,0.012053940058919162,17
0.018341668438260936,0.01101482974851984,18
0.01679579075266685,0.010070844220287986,19
0.016674680580864253,0.00984923547881889,20
0.016985800578947982,0.009842918798055957,21
0.020322633650806148,0.011490162702330423,22
0.02294983199570672,0.012799195669286789,23
0.021053031735255155,0.011803749067763752,24
0.019620800656676794,0.011019014716414567,25
0.0180695787307744,0.010101979027141958,26
0.02211455203242859,0.012976578521049633,27
0.02727926912138964,0.01627705137201076,28
0.033162945393214696,0.019674387801072214,29
0.03830341599281402,0.023167567184190344,30
0.03643491588319582,0.022297602692211822,31
0.03448862331540805,0.021063882823609912,32
0.036289216494858965,0.022353549686332068,33
0.03735278801068438,0.023181667428412843,34
0.034301276719896065,0.02131376392544,35
0.03237795751176443,0.02031468574107848,36
0.030846153655352575,0.019554690356005506,37
0.028150502572303164,0.017863095835015393,38
0.025568192109744998,0.016219301339482524,39
0.023525184207811727,0.014817872388858755,40
0.021703363773093468,0.013547593626306807,41
0.019730996634483813,0.012291058272879914,42
0.018715423691143037,0.011604526746677685,43
0.018002488842024034,0.011091196442080804,44
0.01706254740259959,0.010261657395508295,45
0.01642297100370699,0.009728529725400432,46
0.015428112777159336,0.009291733665373704,47
0.01411237771103536,0.008591158814432773,48
0.013612532761076332,0.00831066799045208,49
0.013635233314580717,0.008200017767743092,50
0.01614969204165356,0.009320420023709537,51
0.0181786012291078,0.010408138966522392,52
0.017550904018007463,0.010139545723318955,53
0.017909024984078585,0.010287824310584906,54
0.018524448309864033,0.010545791945196205,55
0.01796950855815479,0.010148587279780763,56
0.016886016788199898,0.009474224590847694,57
0.018038548201702465,0.010394139205298516,58
0.021605124802324203,0.012580241343047728,59
0.023735505417805815,0.013803429088347993,60
0.02290086092207954,0.013472949860608856,61
0.021546220933790945,0.012667629382945637,62
0.021730606025128704,0.012503897215340115,63
0.02159045252450276,0.012257300859224135,64
0.02053815895355292,0.011713872175580895,65
0.019563424316300884,0.011108646314262564,66
0.02185082602147868,0.012676371821843566,67
0.026170655489304966,0.015645999343353777,68
0.026463323171212125,0.015987460408224716,69
0.024431199543624472,0.01490306983828753,70
0.02260027473332698,0.01401857523828689,71
0.020853410955072583,0.013010659446737844,72
0.018901458827535144,0.011790476970376836,73
0.01858380202315013,0.01159938727922949,74
0.018302327725081613,0.011419130875927982,75
0.016902360328567106,0.010553653982420218,76
0.01992266701000831,0.012807692611147043,77
0.02404991084036395,0.015812778045237213,78
0.029688199668806266,0.019765299383859455,79
0.03421645324418017,0.023001598915418343,80
0.03566334316407526,0.02427874084763985,81
0.035837931960026194,0.02459314793943051,82
0.034625363167513065,0.023663884953646,83
0.03394613268573486,0.022954002908845215,84
0.032709990760636944,0.021824245703616615,85
0.03223787158120633,0.021146949293722295,86
0.03068238742588716,0.019739172860888558,87
0.028406708910333943,0.017996820850526812,88
0.026029698443086568,0.0163297511979441,89
0.029697764427724344,0.018482680421331204,90
0.03382796743393775,0.020816125748888928,91
0.03372488397164133,0.020389548301466758,92
0.035446112646393864,0.02138245055756137,93
0.03663164705760338,0.02224631214172908,94
0.035010038278738165,0.021381860764739642,95
0.03221007213906329,0.019875486457492018,96
0.029635591016224296,0.018400300919855974,97
0.027264937171860543,0.01699787892982489,98
0.02605243580478253,0.016094585712629412,99
0.02785520502859375,0.017062134693466735,100
0.028566662128128126,0.017529902124586817,101
0.027070395228370476,0.01639626375073736,102
0.025688143956979232,0.01537391452150759,103
0.0232449946008868,0.013915494762108283,104
0.021677553845870685,0.012921568642377508,105
0.02058017189378828,0.01218412216729073,106
0.021518195346003563,0.012894536838368534,107
0.023015377672416355,0.013834195784923488,108
0.024015669967825705,0.014160904115975535,109
0.027258147526477178,0.016589688065847066,110
0.02824199749112038,0.017708921612009394,111
0.025966457672035682,0.016200010385320145,112
0.028392673807852643,0.01725661264792077,113
0.03068412428413846,0.018292353421499676,114
0.02854286233808418,0.01689817498898956,115
0.02741987682629494,0.016193582896594463,116
0.027461462995442023,0.01611449759357631,117
0.026549855534854873,0.01536150277141154,118
0.024371319326942725,0.01405480161620973,119
0.0904759240527583,0.062007935582290626,120
0.5580715305833296,0.3954028443426216,121
1.0359582944500476,0.7353175354769091,122
1.0797229837005085,0.7649626994359386,123
1.1671994736859004,0.8353500952132523,124
1.4338611098433434,1.042302886213521,125
1.5629066485854717,1.137708615352043,126
1.545302459048151,1.1314331540743867,127
1.8625486835145741,1.3827375680623175,128
2.093113073000484,1.6736029745027519,129
1.9667154870988803,1.6554577893853355,130
2.100593881888085,1.6786039762001215,131
2.3245914513076285,1.8028117709253024,132
2.2633105442988164,1.7492235633003086,133
2.395387816649097,1.819788856589585,134
2.5413469269890436,1.98649584787456,135
2.3375023738311356,1.918845930707922,136
2.1756339293293743,1.7859103595396248,137
2.1421302871976358,1.7415070432838688,138
2.1404307571937755,1.7307693579024654,139
2.0369284745767233,1.6373637180857994,140
2.113908541852819,1.6431490330333625,141
2.3312079154036036,1.7428167293777916,142
2.2952492023774704,1.6890696284985143,143
2.1317792791009076,1.56622935038989,144
2.0216309621593407,1.4932733912182934,145
1.906099924261762,1.413121795389493,146
1.7478069021194853,1.2957346240098748,147
1.5850783081152207,1.175454381171519,148
1.4592557124766135,1.0809453751107296,149
1.346751791718672,0.997030453407012,150
1.2268275886809294,0.9084481792042362,151
1.116277052827997,0.8257232302399181,152
1.0159768056647167,0.7509527874581703,153
0.9223534758160922,0.6814655263121572,154
0.8357281545380243,0.6169098112859333,155
0.757303623998884,0.5584700841770364,156
0.6868330053147184,0.5060425152831086,157
0.6260944604781643,0.4613134558396531,158
0.5714656497737922,0.42139503366723996,159
0.521585283189336,0.38373384052518805,160
0.4786068372532568,0.35154334431615986,161
0.4393419416616207,0.32323780441702715,162
