0.871
0.876
0.871
0.876
0.871
0.876
0.871
0.876
0.871
0.876
0.871
0.876
0.871
0.876
0.871
0.876
0.871
0.876
0.871
0.876
0.871
0.876
0.881
0.876
0.871
0.876
0.881
0.876
0.877
0.872
0.877
0.872
0.877
0.872
0.878
0.873
0.878
0.873
0.878
0.873
0.878
0.871
0.876
0.87
0.876
0.871
0.876
0.871
0.876
0.871
0.876
0.877
0.872
0.877
0.872
0.877
0.876
0.871
0.876
0.877
0.883
0.878
0.883
0.878
0.883
0.878
0.88
0.875
0.88
0.879
0.884
0.878
0.883
0.878
0.883
0.878
0.883
0.878
0.883
0.878
0.883
0.878
0.883
0.878
0.883
0.878
0.883
0.877
0.882
0.877
0.882
0.877
0.882
0.877
0.882
0.877
0.882
0.88
0.875
0.88
0.874
0.879
0.884
0.879
0.884
0.879
0.884
0.879
0.886
0.881
0.876
0.881
0.876
0.882
0.876
0.881
0.876
0.881
0.881
0.88
0.875
0.88
0.885
0.879
0.88
0.885
0.88
0.879
0.884
0.879
0.884
0.879
0.884
0.878
0.883
0.878
0.883
0.878
0.883
0.878
0.883
0.877
0.883
0.878
0.883
0.878
0.883
0.878
0.883
0.878
0.883
0.878
0.885
0.88
0.885
0.88
0.886
0.881
0.88
0.875
0.88
0.875
0.88
0.875
0.88
0.875
0.88
0.875
0.88
0.875
0.882
0.877
0.882
0.877
0.882
0.877
0.882
0.877
0.882
0.877
0.882
0.877
0.879
0.874
0.88
0.875
0.88
0.875
0.88
0.875
0.88
0.875
0.88
0.875
0.88
0.875
0.881
0.876
0.881
0.878
0.883
0.878
0.883
0.878
0.883
0.878
0.884
0.879
0.884
0.879
0.884
0.879
0.884
0.879
0.879
0.884
0.879
0.884
0.879
0.884
0.879
0.884
0.879
0.884
0.879
0.884
0.879
0.884
0.879
0.884
0.879
0.884
0.879
0.884
0.879
0.884
0.878
0.883
0.878
0.883
0.878
0.883
0.877
0.882
0.877
0.882
0.876
0.882
0.877
0.882
0.877
0.883
0.876
0.882
0.877
0.882
0.877
0.882
0.877
0.882
0.877
0.882
0.877
0.882
0.881
0.886
0.881
0.886
0.881
0.88
0.885
0.88
0.885
0.88
0.885
0.88
0.885
0.88
0.885
0.88
0.885
0.88
0.885
0.88
0.886
0.88
0.886
0.881
0.886
0.88
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.881
0.886
0.881
0.886
0.88
0.885
0.88
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.88
0.886
0.88
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.886
0.881
0.882
0.887
0.882
0.887
0.882
0.888
0.883
0.888
0.883
0.888
0.883
0.888
0.883
0.888
0.883
0.888
0.89
0.885
0.89
0.885
0.89
0.885
0.89
0.884
0.889
0.884
0.889
0.884
0.889
0.884
0.889
0.884
0.889
0.884
0.889
0.884
0.889
0.884
0.889
0.884
0.889
0.884
0.889
0.884
0.889
0.884
0.889
0.884
0.889
0.884
0.889
