735781.000000000000,-0.065000000000,13.091000000000,13.078000000000
735781.000694444400,-0.066000000000,12.738000000000,12.724000000000
735781.001388888920,-0.069000000000,12.602000000000,12.587000000000
735781.002083333330,-0.064000000000,17.336000000000,17.324000000000
735781.002777777730,-0.063000000000,17.941000000000,17.929000000000
735781.003472222250,-0.063000000000,18.052000000000,18.040000000000
735781.004166666650,-0.065000000000,18.107000000000,18.095000000000
735781.004861111050,-0.066000000000,16.292000000000,16.280000000000
735781.005555555570,-0.065000000000,16.302000000000,16.289000000000
735781.006249999980,-0.065000000000,17.441000000000,17.427000000000
735781.006944444500,-0.064000000000,20.521000000000,20.509000000000
735781.007638888900,-0.063000000000,20.834000000000,20.817000000000
735781.008333333300,-0.063000000000,20.359000000000,20.342000000000
735781.009027777820,-0.064000000000,19.815000000000,19.798000000000
735781.009722222220,-0.065000000000,20.359000000000,20.342000000000
735781.010416666630,-0.066000000000,21.754000000000,21.736000000000
735781.011111111150,-0.062000000000,19.789000000000,19.773000000000
735781.011805555550,-0.064000000000,17.373000000000,17.358000000000
735781.012499999950,-0.065000000000,15.800000000000,15.785000000000
735781.013194444470,-0.066000000000,12.786000000000,12.771000000000
735781.013888888880,-0.066000000000,12.761000000000,12.747000000000
735781.014583333280,-0.067000000000,12.291000000000,12.278000000000
735781.015277777800,-0.068000000000,11.550000000000,11.535000000000
735781.015972222200,-0.068000000000,11.353000000000,11.339000000000
735781.016666666720,-0.064000000000,14.070000000000,14.058000000000
735781.017361111120,-0.063000000000,18.964000000000,18.953000000000
735781.018055555530,-0.064000000000,19.749000000000,19.737000000000
735781.018750000050,-0.065000000000,19.559000000000,19.545000000000
735781.019444444450,-0.064000000000,19.352000000000,19.339000000000
735781.020138888850,-0.067000000000,15.047000000000,15.032000000000
735781.020833333370,-0.068000000000,14.052000000000,14.035000000000
735781.021527777780,-0.068000000000,14.374000000000,14.356000000000
735781.022222222180,-0.063000000000,18.971000000000,18.953000000000
735781.022916666700,-0.063000000000,20.809000000000,20.792000000000
735781.023611111100,-0.063000000000,24.105000000000,24.088000000000
735781.024305555500,-0.065000000000,24.711000000000,24.694000000000
735781.025000000020,-0.063000000000,24.066000000000,24.050000000000
735781.025694444430,-0.061000000000,22.402000000000,22.388000000000
735781.026388888950,-0.061000000000,22.278000000000,22.263000000000
735781.027083333350,-0.061000000000,22.222000000000,22.208000000000
735781.027777777750,-0.060000000000,21.678000000000,21.665000000000
735781.028472222270,-0.058000000000,20.403000000000,20.392000000000
735781.029166666670,-0.058000000000,21.516000000000,21.507000000000
735781.029861111080,-0.061000000000,20.271000000000,20.262000000000
735781.030555555600,-0.063000000000,18.648000000000,18.639000000000
735781.031250000000,-0.061000000000,17.767000000000,17.758000000000
735781.031944444400,-0.066000000000,15.514000000000,15.500000000000
735781.032638888920,-0.070000000000,14.387000000000,14.372000000000
735781.033333333330,-0.073000000000,13.128000000000,13.113000000000
735781.034027777730,-0.076000000000,15.278000000000,15.261000000000
735781.034722222250,-0.075000000000,16.749000000000,16.732000000000
735781.035416666650,-0.076000000000,17.808000000000,17.791000000000
735781.036111111050,-0.074000000000,17.519000000000,17.501000000000
735781.036805555570,-0.074000000000,17.632000000000,17.616000000000
735781.037499999980,-0.073000000000,18.020000000000,18.003000000000
735781.038194444500,-0.070000000000,19.869000000000,19.852000000000
735781.038888888900,-0.065000000000,21.852000000000,21.835000000000
735781.039583333300,-0.063000000000,24.544000000000,24.527000000000
735781.040277777820,-0.064000000000,24.093000000000,24.076000000000
735781.040972222220,-0.066000000000,22.265000000000,22.248000000000
735781.041666666630,-0.067000000000,23.484000000000,23.468000000000
735781.042361111150,-0.061000000000,23.099000000000,23.086000000000
735781.043055555550,-0.057000000000,23.313000000000,23.304000000000
735781.043749999950,-0.056000000000,23.309000000000,23.300000000000
735781.044444444470,-0.057000000000,21.826000000000,21.815000000000
735781.045138888880,-0.058000000000,23.892000000000,23.882000000000
735781.045833333280,-0.066000000000,21.691000000000,21.678000000000
735781.046527777800,-0.070000000000,17.462000000000,17.447000000000
735781.047222222200,-0.073000000000,14.521000000000,14.507000000000
735781.047916666720,-0.075000000000,15.647000000000,15.631000000000
735781.048611111120,-0.076000000000,15.182000000000,15.166000000000
735781.049305555530,-0.076000000000,15.206000000000,15.190000000000
735781.050000000050,-0.077000000000,14.741000000000,14.725000000000
735781.050694444450,-0.078000000000,14.757000000000,14.740000000000
735781.051388888850,-0.080000000000,16.233000000000,16.216000000000
735781.052083333370,-0.078000000000,14.568000000000,14.552000000000
735781.052777777780,-0.077000000000,14.340000000000,14.324000000000
735781.053472222180,-0.071000000000,14.391000000000,14.374000000000
735781.054166666700,-0.067000000000,14.724000000000,14.708000000000
735781.054861111100,-0.065000000000,14.918000000000,14.901000000000
735781.055555555500,-0.064000000000,14.544000000000,14.526000000000
735781.056250000020,-0.061000000000,16.306000000000,16.292000000000
735781.056944444430,-0.058000000000,17.724000000000,17.713000000000
735781.057638888950,-0.056000000000,20.081000000000,20.069000000000
735781.058333333350,-0.053000000000,18.049000000000,18.039000000000
735781.059027777750,-0.055000000000,16.451000000000,16.441000000000
735781.059722222270,-0.055000000000,15.913000000000,15.902000000000
735781.060416666670,-0.058000000000,17.775000000000,17.765000000000
735781.061111111080,-0.060000000000,20.235000000000,20.224000000000
735781.061805555600,-0.062000000000,18.090000000000,18.077000000000
735781.062500000000,-0.065000000000,16.289000000000,16.274000000000
735781.063194444400,-0.069000000000,15.584000000000,15.569000000000
735781.063888888920,-0.077000000000,13.416000000000,13.401000000000
