Voltage,Generation,P,Q,Time
0.9765434275877698,68.19019374521024,0,0,0
0.9767846331692652,68.19075112044199,0,0,1
0.9768516688476107,68.19152809456477,0,0,2
0.9766209490740372,68.1925200791305,0,0,3
0.9767078025345252,68.19372248569117,0,0,4
0.9770159647868323,68.19513072579869,0,0,5
0.9766972597517356,68.19674021100502,0,0,6
0.9768516688677821,68.19854635286211,0,0,7
0.976710737260763,68.20054456292189,0,0,8
0.9768626406468964,68.20273025273636,0,0,9
0.9768541617941184,68.20509883385742,0,0,10
0.977065779055758,68.20764571783702,0,0,11
0.9769738015170113,68.21036631622712,0,0,12
0.976812469086631,68.21325604057968,0,0,13
0.977212144720756,68.21631030244663,0,0,14
0.9770186131939815,68.21952451337991,0,0,15
0.9768110460428474,68.2228940849315,0,0,16
0.976990894073782,68.22641442865331,0,0,17
0.9772304178937554,68.23008095609731,0,0,18
0.9765568600027124,68.23388907881544,0,0,19
0.9769654741982996,68.23783420835967,0,0,20
0.9771391901300428,68.24191175628192,0,0,21
0.9771656832791522,68.24611713413412,0,0,22
0.9770468484041448,68.25044575346827,0,0,23
0.9768518131254121,68.2548930258363,0,0,24
0.9771087969637278,68.25945436279014,0,0,25
0.977088106211718,68.26412517588173,0,0,26
0.9772128931462408,68.26890087666307,0,0,27
0.9771637254750456,68.27377687668604,0,0,28
0.9771184414129411,68.27874858750266,0,0,29
0.977077435532381,68.2838114206648,0,0,30
0.9770318358688865,68.28896078772448,0,0,31
0.977263893265507,68.2941921002336,0,0,32
0.9770242448712975,68.29950076974411,0,0,33
0.97721446712489,68.30488220780796,0,0,34
0.9771111192453894,68.31033182597712,0,0,35
0.9769623228629644,68.31584503580353,0,0,36
0.9772441592135508,68.32141724883915,0,0,37
0.977197255053407,68.32704387663591,0,0,38
0.9768966139250219,68.33272033074576,0,0,39
0.9770244555293789,68.33844202272064,0,0,40
0.9772148627379427,68.34420436411251,0,0,41
0.9768784900998847,68.35000276647331,0,0,42
0.9771353985820973,68.35583264135498,0,0,43
0.9771329240053406,68.3616894003095,0,0,44
0.9770412066666538,68.36756845488878,0,0,45
0.9769039743964786,68.3734652166448,0,0,46
0.9768116539589894,68.37937509712948,0,0,47
0.977103014882442,68.38529350789479,0,0,48
0.9771664609180895,68.39121586049266,0,0,49
0.976717114331153,68.39713756647504,0,0,50
0.9767048174254982,68.40305403739391,0,0,51
0.9769767954862769,68.40896068480117,0,0,52
0.9768984281166938,68.41485292024879,0,0,53
0.9766172327507469,68.42072615528872,0,0,54
0.9767507495158986,68.42657580147291,0,0,55
0.9765458542764898,68.43239727035329,0,0,56
0.9765532732241251,68.43818597348184,0,0,57
0.9767432670163584,68.44393732241046,0,0,58
0.9765756787359653,68.44964672869116,0,0,59
0.9764464175968581,68.4553099913482,0,0,60
0.9761663824224032,68.4609319385974,0,0,61
0.9762202772948099,68.46652649351275,0,0,62
0.9766227083145373,68.47210797977417,0,0,63
0.976243858322199,68.47769072106155,0,0,64
0.9763205791151386,68.4832890410548,0,0,65
0.976027461361162,68.48891726343383,0,0,66
0.9759359407556266,68.49458971187858,0,0,67
0.9762392193349054,68.50032071006892,0,0,68
0.9762605745780412,68.5061245816848,0,0,69
0.9760253507895525,68.5120156504061,0,0,70
0.9758158446968215,68.51800823991276,0,0,71
0.9759356259390051,68.52411667388466,0,0,72
0.975845980142081,68.53035527600171,0,0,73
0.9759632078380569,68.53673836994388,0,0,74
0.9755714472415442,68.54328027939096,0,0,75
0.9755724499843249,68.54999532802297,0,0,76
0.9756415642279852,68.5568978395198,0,0,77
0.9757273773577602,68.56400213756135,0,0,78
0.975078996668941,68.57132254582753,0,0,79
0.9753966640753493,68.57887338799823,0,0,80
0.9754794422086537,68.58666898775341,0,0,81
0.9752481938946679,68.59472366877293,0,0,82
0.975202699373618,68.60305175473673,0,0,83
0.9752699984812394,68.61166756932471,0,0,84
0.9752476147200527,68.6205854362168,0,0,85
0.9751101582859582,68.62981967909288,0,0,86
0.9750312408741297,68.63938462163287,0,0,87
0.9748448437122229,68.64929458751668,0,0,88
0.9749335547920177,68.65956390042425,0,0,89
0.9746273623889267,68.67020688403545,0,0,90
0.974607746069558,68.68123786203023,0,0,91
0.9745730443881944,68.69267115808846,0,0,92
0.9746210970454454,68.70452109589007,0,0,93
0.9743289274778847,68.71680199911498,0,0,94
0.9743575565210214,68.7295281914431,0,0,95
0.9745201845695414,68.7427139965543,0,0,96
0.9741684087302541,68.75637373812854,0,0,97
0.9741143808804619,68.77052173984572,0,0,98
0.9742560829660019,68.78517232538574,0,0,99
0.9742177879054031,68.80033981842851,0,0,100
0.9739628343500704,68.81603854265397,0,0,101
0.9739362692714714,68.83228282174198,0,0,102
0.9741848750040235,68.8490869793725,0,0,103
0.9738683271240443,68.8664653392254,0,0,104
0.9738216906473943,68.88443222498061,0,0,105
0.9738539027926424,68.90300196031805,0,0,106
0.9736597944906139,68.92218886891762,0,0,107
0.9736098598095397,68.94200727445923,0,0,108
0.9736339840814261,68.9624715006228,0,0,109
0.9737955886791456,68.98359587108821,0,0,110
0.9737007997402739,69.00539470953542,0,0,111
0.9733964051653256,69.02788233964431,0,0,112
0.9733896145472224,69.05107308509479,0,0,113
0.9735300937712986,69.07498126956678,0,0,114
0.9733779285342629,69.09962121674018,0,0,115
0.9731573668242117,69.12500725029474,0,0,116
0.9735574865939696,69.1511536939107,0,0,117
0.9734280856379596,69.17807487126781,0,0,118
0.9730967159314762,69.20578510604601,0,0,119
0.9734248893875002,69.23429774005722,0,0,120
0.9733591028684966,69.26360330968674,0,0,121
0.9733702176568565,69.29366942161309,0,0,122
0.9733598843038436,69.32446267579057,0,0,123
0.973482891051327,69.35594967217351,0,0,124
0.9733582518329121,69.3880970107162,0,0,125
0.9733197371848055,69.42087129137296,0,0,126
0.9732894451751358,69.4542391140981,0,0,127
0.9734431133275759,69.48816707884593,0,0,128
0.9733552414708962,69.52262178557078,0,0,129
0.9732047858770521,69.55756983422695,0,0,130
0.9733243466927154,69.59297782476874,0,0,131
0.973312434681712,69.62881235715047,0,0,132
0.9732556857951378,69.66504003132646,0,0,133
0.97331831193004,69.70162744725101,0,0,134
0.9735501930770701,69.73854120487843,0,0,135
0.9731775988452356,69.77574790416307,0,0,136
0.9735546449942548,69.81321414505916,0,0,137
0.9735990220789205,69.85090652752109,0,0,138
0.973478463500119,69.88879165150315,0,0,139
0.9735480853384191,69.92683611695965,0,0,140
0.9735002503859588,69.96500652384488,0,0,141
0.9736221912806662,70.00326947211319,0,0,142
0.9734457508354567,70.04159156171886,0,0,143
0.9735567174975308,70.07993939261623,0,0,144
0.9737577509710198,70.11827956475958,0,0,145
0.9740184442523775,70.15657867810323,0,0,146
0.9731998853163691,70.19480333260152,0,0,147
0.9733279461157454,70.23292012820873,0,0,148
0.9738989713119228,70.2708956648792,0,0,149
0.9740126841142792,70.3086965425672,0,0,150
0.9738419864590979,70.3462893612271,0,0,151
0.9734674786392177,70.38364072081313,0,0,152
0.9738999298354579,70.42071722127969,0,0,153
0.9736756681615593,70.45748546258103,0,0,154
0.9737175422808706,70.4939120446715,0,0,155
0.9738592578384356,70.52996356750538,0,0,156
0.9741579234146422,70.56560663103679,0,0,157
0.9738246013017856,70.60080783522046,0,0,158
0.9738391011027869,70.6355337800105,0,0,159
0.9742694278553918,70.66975106536123,0,0,160
0.9740539120578606,70.70342629122693,0,0,161
0.973866873807893,70.73652605756193,0,0,162
0.9741648377570481,70.76901696432056,0,0,163
0.9739639575094734,70.80086561145708,0,0,164
0.9741986842006718,70.83203859892586,0,0,165
0.9743061391385006,70.86250252668118,0,0,166
0.9742800818151528,70.89222399467735,0,0,167
0.9739809779537293,70.92116960286869,0,0,168
0.9743145894086968,70.94930595120951,0,0,169
0.9740716530167233,70.97659963965413,0,0,170
0.974285097959141,71.00301726815684,0,0,171
0.9742874078417552,71.02852543667198,0,0,172
0.9744023835901121,71.05309074515384,0,0,173
0.9746076569457619,71.07667979355675,0,0,174
0.9746491297761579,71.09925918183501,0,0,175
0.9745031006470163,71.12079550994294,0,0,176
0.9744128326162306,71.14125537783482,0,0,177
0.9744864092861193,71.160605385465,0,0,178
0.9745525850586081,71.1788121327878,0,0,179
0.9912859579743151,71.19584364516876,0,0,180
0.9835779129445343,71.21170094723813,0,0,181
0.9634132589345508,71.2264181826703,0,0,182
0.9887626453758194,71.24003094450691,0,0,183
0.9893693752881679,71.25257482578962,0,0,184
0.9641148893389846,71.26408541956006,0,0,185
0.9866673038540656,71.27459831885989,0,0,186
0.9894292953782612,71.28414911673072,0,0,187
0.9674452091993382,71.29277340621424,0,0,188
0.9857608791888451,71.30050678035204,0,0,189
0.9884290617073922,71.3073848321858,0,0,190
0.967861047490524,71.31344315475718,0,0,191
0.9861792965492923,71.31871734110779,0,0,192
0.9881351288066804,71.32324298427928,0,0,193
0.9678967764657648,71.32705567731331,0,0,194
0.9864010625034437,71.3301910132515,0,0,195
0.9885680860595498,71.33268458513551,0,0,196
0.9654434026900768,71.33457198600698,0,0,197
0.9870576337242962,71.33588880890755,0,0,198
0.9888423294214244,71.3366706468789,0,0,199
0.965252034834415,71.33695309296262,0,0,200
0.986630816125019,71.33677174020039,0,0,201
0.9889397684018744,71.33616218163385,0,0,202
0.967640492478205,71.3351600103046,0,0,203
0.9858415326441854,71.33380081925436,0,0,204
0.9883670468593727,71.33212020152473,0,0,205
0.9678886880151467,71.33015375015734,0,0,206
0.9863176404293044,71.32793705819384,0,0,207
0.9880156057837067,71.32550571867591,0,0,208
0.9677765804841364,71.32289532464517,0,0,209
0.9860916647629607,71.32014146914324,0,0,210
0.9879464330410608,71.31727974521182,0,0,211
0.9677090660981575,71.3143457458925,0,0,212
0.9862331317306345,71.31137506422695,0,0,213
0.9879086248825129,71.3084032932568,0,0,214
0.9676257604477161,71.30546602602372,0,0,215
0.9862768805891551,71.30259885556934,0,0,216
0.9879493659763227,71.29983737493528,0,0,217
0.9679316130836522,71.29721717716323,0,0,218
0.9861544475401447,71.2947738552948,0,0,219
0.9878611228872585,71.29254300237166,0,0,220
0.9656182675995904,71.2905602114354,0,0,221
0.9867820802674386,71.28886107552773,0,0,222
