Reactive,Active,Time
863.5707092285156,-518.6454162597656,92
868.8526611328125,-512.5982666015625,93
862.2654418945312,-522.7902374267578,94
860.851318359375,-515.2026214599609,95
854.055908203125,-522.2380828857422,96
853.3458251953125,-521.2487182617188,97
856.9096984863281,-515.7512512207031,98
860.1208190917969,-513.0019226074219,99
854.5823364257812,-526.1613006591797,100
855.5578308105469,-522.0878448486328,101
858.393310546875,-516.8072662353516,102
858.1200256347656,-518.5436553955078,103
857.1730041503906,-518.1227416992188,104
857.5551452636719,-513.0449066162109,105
853.1238098144531,-518.4307708740234,106
856.9642639160156,-505.4490966796875,107
856.5281982421875,-501.80181884765625,108
848.388427734375,-511.3459167480469,109
841.657470703125,-516.7239074707031,110
844.1073303222656,-509.3858184814453,111
846.1643371582031,-511.9602813720703,112
855.0514526367188,-500.1151428222656,113
855.0260009765625,-502.7882080078125,114
850.6187438964844,-505.39833068847656,115
843.8048400878906,-508.58876037597656,116
844.0220947265625,-500.3199005126953,117
842.8869323730469,-501.16493225097656,118
844.0191650390625,-497.6183166503906,119
859.4396667480469,-494.2554473876953,120
891.8017272949219,-474.28074645996094,121
893.55615234375,-478.66493225097656,122
869.3956604003906,-478.3913269042969,123
834.3218994140625,-477.8143615722656,124
816.7030334472656,-474.8045654296875,125
826.0869140625,-472.0791778564453,126
858.5850219726562,-457.91688537597656,127
886.8180541992188,-444.90692138671875,128
880.7375793457031,-445.6791229248047,129
838.5732421875,-453.68980407714844,130
787.9502563476562,-471.63372802734375,131
786.5880432128906,-460.89747619628906,132
827.6042175292969,-445.3268280029297,133
879.3294067382812,-426.6512145996094,134
898.6835632324219,-418.1710510253906,135
859.89111328125,-425.2217102050781,136
793.8363647460938,-430.39288330078125,137
746.8554840087891,-439.52064514160156,138
755.7378845214844,-442.06910705566406,139
816.4481506347656,-416.62005615234375,140
877.8730773925781,-392.8754425048828,141
890.1919555664062,-390.4991912841797,142
841.6023559570312,-392.0988464355469,143
761.8856506347656,-408.1900177001953,144
716.1145477294922,-411.8382568359375,145
736.3170776367188,-402.5789337158203,146
799.6057434082031,-384.9242706298828,147
858.0628967285156,-371.26114654541016,148
871.7837219238281,-364.99095153808594,149
817.2626953125,-382.46463775634766,150
745.8126983642578,-392.19740295410156,151
708.8926391601562,-396.05126953125,152
734.8494415283203,-388.25665283203125,153
796.5635375976562,-374.2481002807617,154
854.5845336914062,-356.8487319946289,155
860.23388671875,-357.85308837890625,156
807.7773742675781,-364.8221740722656,157
730.6394805908203,-388.9333190917969,158
701.364990234375,-383.7952651977539,159
734.9842529296875,-370.35074615478516,160
792.10986328125,-371.16043853759766,161
854.2119140625,-342.42537689208984,162
858.4161071777344,-339.28857421875,163
795.850341796875,-358.23323822021484,164
720.2674255371094,-372.6804656982422,165
684.9693603515625,-383.6254348754883,166
724.9878845214844,-364.5383605957031,167
796.98779296875,-342.39605712890625,168
852.4860534667969,-326.3821105957031,169
