Voltage,Generation,P,Q,Time
0.9926822250404659,145.93182856534125,0,0,0
0.9926428833625481,145.91170297008827,0,0,1
0.9923000437501678,145.89158567378942,0,0,2
0.9934198298090253,145.87150705024712,0,0,3
0.992855196838932,145.8514974732638,0,0,4
0.9928122063966582,145.83158731664176,0,0,5
0.9931537685712601,145.81180695418342,0,0,6
0.9937377722952233,145.79218675969125,0,0,7
0.9923577236183444,145.77275710696756,0,0,8
0.9921248079441698,145.75354836981478,0,0,9
0.9926164796766465,145.73459092203527,0,0,10
0.9925601845353799,145.7159151374315,0,0,11
0.9938906423782196,145.69755138980577,0,0,12
0.9945668744672884,145.67953005296053,0,0,13
0.9933738210116272,145.66188150069814,0,0,14
0.9918551742393772,145.64463610682097,0,0,15
0.9934804533961873,145.6278242451315,0,0,16
0.9930930488341457,145.6114762894321,0,0,17
0.9924800910819356,145.5956226135251,0,0,18
0.9936196011029409,145.58029359121298,0,0,19
0.9940582805259578,145.56551959629803,0,0,20
0.9933772922995961,145.55133100258283,0,0,21
0.9914146087270261,145.53775818386956,0,0,22
0.9936136934676829,145.52483151396072,0,0,23
0.993429069987613,145.5125813666586,0,0,24
0.9937240750771724,145.5010381157657,0,0,25
0.9934624967866355,145.49023213508445,0,0,26
0.9935018586916885,145.48019379841713,0,0,27
0.9937632279871709,145.47095347956625,0,0,28
0.9918680225953703,145.46254155233407,0,0,29
0.9930465629774877,145.45498839052308,0,0,30
0.9931070437337312,145.4483243679356,0,0,31
0.9925747345364206,145.44257985837416,0,0,32
0.993316697286854,145.437785235641,0,0,33
0.9934417931990871,145.4339708735386,0,0,34
0.9930181181288732,145.43116714586935,0,0,35
0.9925467374020522,145.42940442643558,0,0,36
0.9931948430694462,145.42871308903972,0,0,37
0.9919804285110975,145.4291235074842,0,0,38
0.9943250672904296,145.43066605557138,0,0,39
0.9940977857858043,145.43337110710368,0,0,40
0.994981004802469,145.43726903588347,0,0,41
0.993590110702867,145.44239021571312,0,0,42
0.9936172287835006,145.44876502039506,0,0,43
0.9930376108657647,145.45642382373168,0,0,44
0.9937767181589819,145.46539699952535,0,0,45
0.9935401337765085,145.4757149215785,0,0,46
0.9929377174345634,145.48740796369347,0,0,47
0.9931141760835904,145.5005064996727,0,0,48
0.9931057799577199,145.5150409033186,0,0,49
0.9940815534993104,145.5310415484335,0,0,50
0.9937679820390789,145.54853880881984,0,0,51
0.9928081044119784,145.56756305828,0,0,52
0.9920979390907962,145.58814467061637,0,0,53
0.9926718776345735,145.61031401963132,0,0,54
0.9928433918693733,145.6341014791273,0,0,55
0.9932893766762818,145.6595374229067,0,0,56
0.9941297700244854,145.68665222477185,0,0,57
0.9940241235459284,145.7154762585252,0,0,58
0.994536988279383,145.74603989796913,0,0,59
0.9940079682912045,145.7783721778816,0,0,60
0.9943583077874467,145.81245215234776,0,0,61
0.9935761365450071,145.84819512369046,0,0,62
0.9932142020197168,145.8855122497608,0,0,63
0.9922361490462578,145.92431468840925,0,0,64
0.9933525886305294,145.96451359748644,0,0,65
0.9937435418653084,146.00602013484303,0,0,66
0.9941550539523395,146.0487454583297,0,0,67
0.9928763500744527,146.09260072579704,0,0,68
0.9952474709062996,146.1374970950958,0,0,69
0.9941764137286503,146.18334572407662,0,0,70
0.9938622717541388,146.2300577705901,0,0,71
0.9941021169443821,146.27754439248693,0,0,72
0.9931903106477472,146.3257167476178,0,0,73
0.9932207579188062,146.37448599383336,0,0,74
0.9942235023108454,146.4237632889842,0,0,75
0.9929149170011201,146.47345979092105,0,0,76
0.9925954324385324,146.52348665749454,0,0,77
0.9934837348956689,146.57375504655536,0,0,78
0.9948506373142495,146.6241761159541,0,0,79
0.9941838306484276,146.6746610235415,0,0,80
0.9930669528658256,146.72512092716815,0,0,81
0.9937291251382643,146.77546698468475,0,0,82
0.994362262875313,146.82561035394195,0,0,83
0.994083559606984,146.8754621927904,0,0,84
0.9932409522448498,146.92493365908075,0,0,85
0.9946898532967869,146.97393591066367,0,0,86
0.9939033120826766,147.02238010538983,0,0,87
0.9944608102226158,147.07017740110987,0,0,88
0.9939184677519995,147.11723895567448,0,0,89
0.9950096335754219,147.16347592693427,0,0,90
0.9939615490973406,147.2087994727399,0,0,91
0.9948430544160535,147.2531207509421,0,0,92
0.9923508048872823,147.29635091939147,0,0,93
0.9941309054740196,147.33840113593865,0,0,94
0.9924201594191325,147.37918255843434,0,0,95
0.9937432192360818,147.41860634472917,0,0,96
0.9952347212180921,147.4565836526738,0,0,97
0.9960120903994242,147.49302564011893,0,0,98
0.9942985684467397,147.52784346491518,0,0,99
0.9893971792078834,147.56094828491317,0,0,100
0.9769224451807211,147.59225125796368,0,0,101
0.9795785415758812,147.62166354191723,0,0,102
0.9841719423220537,147.6490962946244,0,0,103
0.9911625549044552,147.67446067393615,0,0,104
0.9976126863003245,147.697667837703,0,0,105
0.9980457441861247,147.71862894377557,0,0,106
0.9911568738500837,147.73725515000453,0,0,107
0.9826829985668715,147.75345761424057,0,0,108
0.9775180693652927,147.76714749433432,0,0,109
0.9797801823264706,147.7782359481364,0,0,110
0.9840304077250404,147.78663413349753,0,0,111
0.9888840163050759,147.79225320826836,0,0,112
0.9929693589885825,147.79500433029952,0,0,113
0.9926443688656025,147.79479865744167,0,0,114
0.9873054363729853,147.7915473475455,0,0,115
0.9836124720950937,147.78516155846165,0,0,116
0.9817988613872297,147.77555244804074,0,0,117
0.984228594007029,147.7626311741335,0,0,118
0.9872618225994813,147.74630889459056,0,0,119
0.98980958194409,147.72649883789956,0,0,120
0.9896400623467724,147.70319121109824,0,0,121
0.9884990074011694,147.6764742304668,0,0,122
0.986159316867001,147.64644246613278,0,0,123
0.9850440609993049,147.6131904882238,0,0,124
0.9855538813392276,147.57681286686733,0,0,125
0.9865817751947986,147.53740417219095,0,0,126
0.9879069597774964,147.4950589743222,0,0,127
0.9889373387626554,147.4498718433886,0,0,128
0.9889168820596717,147.40193734951774,0,0,129
0.9881783058070337,147.3513500628371,0,0,130
0.9866074813754101,147.2982045534743,0,0,131
0.9860604761658973,147.24259539155676,0,0,132
0.9864601027178173,147.18461714721215,0,0,133
0.9849893692234184,147.12436439056802,0,0,134
0.9864826821653153,147.0619316917518,0,0,135
0.988162969917803,146.9974136208911,0,0,136
0.9874025178645389,146.93090474811342,0,0,137
0.9887683992567182,146.86249964354639,0,0,138
0.9889886622993673,146.79229287731744,0,0,139
0.9868884993542777,146.7203790195542,0,0,140
0.9866534793037384,146.6468526403842,0,0,141
0.9868788651274772,146.57180830993497,0,0,142
0.9874286632480728,146.49534059833454,0,0,143
0.9881164801126211,146.41754407570946,0,0,144
0.9887787316178481,146.33851331218779,0,0,145
0.9866177935136269,146.25834287789706,0,0,146
0.9877363330412215,146.1771273429648,0,0,147
0.9882434992808214,146.09496127751854,0,0,148
0.9869687039124931,146.01193925168587,0,0,149
0.9877125271832216,145.9281558355943,0,0,150
0.9883527294796925,145.84370559937145,0,0,151
0.988949833754467,145.7586831131447,0,0,152
0.9878000639890027,145.6731829470417,0,0,153
0.9880687166908384,145.58729967119004,0,0,154
0.9874360699923791,145.50112785571716,0,0,155
0.9864867766193203,145.4147620707506,0,0,156
0.9868179534999653,145.32829688641803,0,0,157
0.9878532295048695,145.24182687284687,0,0,158
0.9878925614790477,145.15544660016474,0,0,159
0.988330416585549,145.0692506384991,0,0,160
0.989508843336832,144.9833335579776,0,0,161
0.9875515489576406,144.89778992872763,0,0,162
0.9860892975472425,144.81271432087692,0,0,163
0.9885209461973615,144.72820130455287,0,0,164
0.9860445099378515,144.6443454498831,0,0,165
0.987729137186244,144.5612413269951,0,0,166
0.9888373340201009,144.47898350601645,0,0,167
0.9886627217656347,144.39766655707467,0,0,168
0.9889600877988943,144.3173850502973,0,0,169
0.9884760571239598,144.23823355581192,0,0,170
0.9862232937762608,144.16030664374605,0,0,171
0.9879276384382857,144.0836988842272,0,0,172
0.9878041243470211,144.008504847383,0,0,173
0.9881597739206541,143.93481910334089,0,0,174
0.9881370909781837,143.86273622222848,0,0,175
0.9883846085782371,143.7923507741733,0,0,176
0.9873344867076849,143.72375732930286,0,0,177
0.9875715887247885,143.65705045774473,0,0,178
0.9881277405313162,143.59232472962645,0,0,179
0.988443583497538,143.52967336948097,0,0,180
0.9873898653745529,143.46913977824084,0,0,181
0.9875904339618355,143.41070403698694,0,0,182
0.9882974691915127,143.35434213324118,0,0,183
0.9871101442776533,143.30003005452573,0,0,184
0.9866400034353792,143.2477437883619,0,0,185
0.9879301188290577,143.1974593222719,0,0,186
0.9882841443861025,143.1491526437776,0,0,187
0.9893541496981877,143.102799740401,0,0,188
0.9864849341898754,143.05837659966394,0,0,189
0.9865469534873307,143.01585920908832,0,0,190
0.9887814418598747,142.97522355619608,0,0,191
0.9883909496715471,142.93644562850912,0,0,192
0.9892259570780019,142.89950141354942,0,0,193
0.9884890508435307,142.8643668988387,0,0,194
0.9871245556309592,142.83101807189905,0,0,195
0.986638771903307,142.7994309202523,0,0,196
0.9867942185554481,142.76958143142036,0,0,197
0.9880408002899619,142.74144559292512,0,0,198
0.9876333167214405,142.71499939228852,0,0,199
0.9883053153918125,142.69021881703247,0,0,200
0.9882616501717187,142.66707985467883,0,0,201
0.9883875130658369,142.6455584927496,0,0,202
0.9870844031880025,142.62563071876656,0,0,203
0.9878032806242223,142.6072725202517,0,0,204
0.9858997051080818,142.59045988472695,0,0,205
0.9878627357202306,142.57516879971416,0,0,206
0.986926370846209,142.56137525273525,0,0,207
0.9879246246697662,142.5490552313121,0,0,208
0.9883027982774855,142.5381847229667,0,0,209
0.9886888285546986,142.5287397152209,0,0,210
0.9875295288132091,142.52069619559654,0,0,211
0.9863438692115594,142.51403015161569,0,0,212
0.987356872782517,142.50871757080014,0,0,213
0.9874630844410532,142.5047344406718,0,0,214
0.9871984043305888,142.5020567487526,0,0,215
0.9889739761798928,142.50066048256448,0,0,216
0.9880171330318597,142.5005216296293,0,0,217
0.9865413065129806,142.50161617746897,0,0,218
0.9866562155639312,142.50392011360546,0,0,219
0.9856776881025048,142.50740942556058,0,0,220
0.9876055342762824,142.51206010085627,0,0,221
0.9879466463986961,142.51784812701445,0,0,222
0.9867074511348126,142.5247494915571,0,0,223
0.9876463723726394,142.53274018200597,0,0,224
0.9870609583099257,142.54179618588304,0,0,225
0.98682474128604,142.55189349071026,0,0,226
0.9870949081942303,142.5630080840095,0,0,227
0.9873653376629905,142.5751159533027,0,0,228
0.9888303198951566,142.58819308611172,0,0,229
0.9870551050523211,142.6022154699585,0,0,230
0.9859916129333123,142.61715909236491,0,0,231
0.9852846128757148,142.63299994085293,0,0,232
0.9860222293658547,142.64971400294434,0,0,233
0.9874175539997657,142.66727726616122,0,0,234
0.9880383477132474,142.68566571802535,0,0,235
0.9867383798645919,142.70485534605862,0,0,236
0.9861921858284952,142.724822137783,0,0,237
0.9858023531015255,142.7455420807204,0,0,238
0.9859237254129757,142.76699116239274,0,0,239
0.9874928471019925,142.7891458194817,0,0,240
0.9871103994384508,142.81199905323334,0,0,241
0.9867007332524378,142.83556487810196,0,0,242
0.9864982313581714,142.85985866324359,0,0,243
0.9863970726833026,142.88489577781414,0,0,244
0.9855592990816515,142.9106915909696,0,0,245
0.9861022440148982,142.93726147186598,0,0,246
0.9885554654510794,142.96462078965925,0,0,247
0.9868829714895416,142.99278491350537,0,0,248
0.9849255137487256,143.02176921256037,0,0,249
0.9858740339763653,143.0515890559802,0,0,250
0.9864806297526284,143.08225981292082,0,0,251
0.9850034472394864,143.1137968525383,0,0,252
0.9870134739289331,143.1462155439885,0,0,253
0.9882710282269127,143.17953125642748,0,0,254
0.9879825803846464,143.21375935901122,0,0,255
0.9862928777432916,143.24891522089567,0,0,256
0.9851947127316398,143.28501421123684,0,0,257
0.9839983615917614,143.3220716991907,0,0,258
0.9848075799952861,143.3601030539132,0,0,259
0.9861267827431746,143.3991236445604,0,0,260
0.9853765172947051,143.43914884028823,0,0,261
0.9863801250881195,143.48019401025272,0,0,262
0.9872141895206552,143.52227452360975,0,0,263
0.9873611400514856,143.56540574951538,0,0,264
0.985637469970843,143.60960305712558,0,0,265
0.9861223534335198,143.654881815596,0,0,266
0.9850538055390363,143.7012573940833,0,0,267
0.9862945997338374,143.74874516174307,0,0,268
0.9862689826117781,143.79736048773137,0,0,269
0.9869904972791687,143.84711874120413,0,0,270
0.9869050321110845,143.89803529131734,0,0,271
0.9873448647933217,143.95012550722703,0,0,272
0.9846025069452324,144.0034047580891,0,0,273
0.984024303707932,144.05788841305957,0,0,274
0.9839513520851223,144.11359184129446,0,0,275
0.9859494650721935,144.17053041194973,0,0,276
0.9866855976403088,144.22871949418132,0,0,277
0.9871282762443471,144.2881744571453,0,0,278
0.9863545033964273,144.34891066999754,0,0,279
0.9852207859108374,144.4109435018941,0,0,280
0.9844787349490788,144.47428832199097,0,0,281
0.9851561109246554,144.53896049944402,0,0,282
0.9864033418208281,144.6049754034094,0,0,283
