Voltage,Generation,P,Q,Time
1.0091425234874984,53.698611677718155,0,0,0
1.0096369997661636,53.69045977147428,0,0,1
1.009265067567186,53.68249746225581,0,0,2
1.0091406461827228,53.67473109211042,0,0,3
1.0091854537568485,53.667167003085744,0,0,4
1.009087867980816,53.659811537229444,0,0,5
1.0092561506217315,53.652671036589155,0,0,6
1.0091997503139296,53.64575184321255,0,0,7
1.0093676310958386,53.63906029914728,0,0,8
1.009155461128522,53.63260274644099,0,0,9
1.0094851294861305,53.62638552714133,0,0,10
1.0093107405667565,53.620414983295966,0,0,11
1.00947740904273,53.61469745695254,0,0,12
1.009283550138534,53.609239290158705,0,0,13
1.0094671954799683,53.604046824962126,0,0,14
1.009587329053134,53.59912640341044,0,0,15
1.0092816491683347,53.5944843675513,0,0,16
1.009334455558488,53.590127059432376,0,0,17
1.0094833589167604,53.5860608211013,0,0,18
1.0094004060357036,53.58229199460574,0,0,19
1.0095791727747543,53.57882678873783,0,0,20
1.0097083447855109,53.57566423056327,0,0,21
1.009765435517558,53.57279265967748,0,0,22
1.0097033725801488,53.570199546349954,0,0,23
1.009584513461102,53.56787236085016,0,0,24
1.009451197959246,53.56579857344764,0,0,25
1.0093562248529535,53.563965654411845,0,0,26
1.0096519731296627,53.56236107401229,0,0,27
1.0098878575151138,53.560972302518486,0,0,28
1.009672297558388,53.5597868101999,0,0,29
1.009752859530147,53.558792067326046,0,0,30
1.0099188637517418,53.55797554416641,0,0,31
1.0094253520310028,53.55732471099049,0,0,32
1.0096481833762598,53.55682703806781,0,0,33
1.0097143296530913,53.55646999566781,0,0,34
1.0099462606290452,53.55624105406003,0,0,35
1.009972686691393,53.55612768351396,0,0,36
1.0095969956528803,53.55611735429908,0,0,37
1.0097626696526658,53.5561975366849,0,0,38
1.0099514923458686,53.55635570094091,0,0,39
1.0099261465329672,53.55657931733661,0,0,40
1.0099156743921758,53.55685585614148,0,0,41
1.0101050700781864,53.55717278762504,0,0,42
1.0099769912578656,53.557517582056775,0,0,43
1.009677574882968,53.55787770970617,0,0,44
1.0098592925276837,53.55824064084273,0,0,45
1.0100698721717345,53.55859384573597,0,0,46
1.0100804392085825,53.558924794655354,0,0,47
1.009949791490104,53.5592209578704,0,0,48
