Reactive,Active,Time
617.3564758300781,-199.35658264160156,207
593.3599548339844,-203.4246597290039,208
582.8387603759766,-210.28953552246094,209
605.0703277587891,-207.49964904785156,210
643.4030456542969,-209.56040954589844,211
671.4117279052734,-205.23914337158203,212
664.2900238037109,-209.14290618896484,213
639.1434173583984,-212.95626068115234,214
611.6787872314453,-219.22570037841797,215
604.5291137695312,-206.17112731933594,216
608.0309600830078,-214.04871368408203,217
635.1627502441406,-206.5213165283203,218
649.2659912109375,-218.54576110839844,219
650.8327331542969,-219.74024963378906,220
637.4905242919922,-222.24781036376953,221
629.4914703369141,-210.87201690673828,222
619.0961151123047,-214.0326919555664,223
616.2226409912109,-216.2390899658203,224
624.5063323974609,-216.43439483642578,225
635.7797698974609,-225.30162048339844,226
652.9637145996094,-217.16748046875,227
653.2636871337891,-220.04173278808594,228
648.403564453125,-207.5027618408203,229
621.7483978271484,-226.36875915527344,230
609.1529388427734,-224.00017547607422,231
617.6805267333984,-216.32272338867188,232
633.9255981445312,-229.60450744628906,233
660.2477874755859,-222.04351043701172,234
670.1466064453125,-215.5088882446289,235
653.8333740234375,-221.35480499267578,236
623.197998046875,-237.17887115478516,237
618.1048736572266,-215.66212463378906,238
619.5508117675781,-221.6066436767578,239
642.2265014648438,-212.92005157470703,240
651.9015655517578,-221.05355072021484,241
650.4393310546875,-220.95181274414062,242
636.9546203613281,-222.44522094726562,243
625.6804962158203,-218.29440307617188,244
614.2362670898438,-230.30509185791016,245
626.5501098632812,-225.78021240234375,246
649.2481384277344,-225.48831939697266,247
662.9436492919922,-230.08271026611328,248
666.7662048339844,-215.53141021728516,249
647.8134613037109,-217.73677825927734,250
622.4507904052734,-224.48632049560547,251
605.6628112792969,-229.406982421875,252
613.0783996582031,-230.4074249267578,253
652.7335968017578,-214.75392150878906,254
678.8541870117188,-216.11105346679688,255
671.3153686523438,-222.15000915527344,256
648.6811981201172,-216.64576721191406,257
621.7177734375,-219.23748779296875,258
601.1542510986328,-225.5342788696289,259
604.2068481445312,-231.3988494873047,260
646.4901580810547,-218.95578002929688,261
688.5463714599609,-209.0551986694336,262
686.9283142089844,-214.8501205444336,263
659.6939392089844,-215.09127044677734,264
631.1353454589844,-212.49478912353516,265
604.0251159667969,-217.63236236572266,266
590.9138946533203,-225.75416564941406,267
618.7222595214844,-216.12577056884766,268
665.2690887451172,-209.3943099975586,269
684.0884857177734,-209.80318450927734,270
664.1760864257812,-216.6398162841797,271
638.3432006835938,-213.46309661865234,272
610.9714050292969,-220.27597045898438,273
599.3353729248047,-218.08248138427734,274
607.9708557128906,-226.4037322998047,275
644.942138671875,-225.608642578125,276
673.9602355957031,-233.92648315429688,277
691.250244140625,-210.73514556884766,278
663.8192138671875,-225.8557891845703,279
638.7373809814453,-220.93666076660156,280
612.1906585693359,-226.8841323852539,281
598.8367767333984,-232.43108367919922,282
620.3347320556641,-225.0347900390625,283
660.3006134033203,-223.91699981689453,284
682.8873138427734,-227.12010955810547,285
679.5591888427734,-216.38397216796875,286
646.9263610839844,-230.9575653076172,287
621.6163330078125,-230.80792236328125,288
611.2982025146484,-220.2249984741211,289
612.4373474121094,-230.23997497558594,290
636.1925811767578,-235.02978515625,291
669.767578125,-226.76046752929688,292
675.9070587158203,-235.88790893554688,293
665.7763824462891,-228.22277069091797,294
640.3699493408203,-232.47978973388672,295
615.6356964111328,-241.2883529663086,296
608.5037384033203,-245.2764129638672,297
637.877197265625,-232.73162841796875,298
671.7196655273438,-238.1334686279297,299
690.5224914550781,-228.95018005371094,300
671.1880187988281,-237.53219604492188,301
643.7884368896484,-241.7996063232422,302
621.9570922851562,-242.62085723876953,303
611.5170135498047,-251.0899200439453,304
634.9140014648438,-246.95457458496094,305
675.0200958251953,-243.40930938720703,306
700.7020568847656,-233.53424835205078,307
684.2931518554688,-243.32503509521484,308
657.6865081787109,-244.2912826538086,309
625.43115234375,-260.81854248046875,310
618.4998321533203,-251.52335357666016,311
637.8633728027344,-246.78137969970703,312
670.5218811035156,-252.11089324951172,313
695.8976898193359,-242.74758911132812,314
688.3278350830078,-243.56121826171875,315
659.4896392822266,-254.6246337890625,316
633.8470916748047,-260.05126190185547,317
624.7137908935547,-257.18701171875,318
637.6685028076172,-259.13291931152344,319
670.3053131103516,-257.55615234375,320
692.5835266113281,-259.9123992919922,321
689.8298950195312,-264.3438491821289,322
672.3279876708984,-263.92771911621094,323
651.0172119140625,-267.24000549316406,324
638.3064880371094,-270.42716217041016,325
645.2372131347656,-274.36070251464844,326
680.3061218261719,-263.13773345947266,327
710.7869567871094,-254.23784637451172,328
704.8112182617188,-260.2971725463867,329
678.4872436523438,-266.63724517822266,330
644.6949005126953,-287.0329284667969,331
637.7379455566406,-274.5197525024414,332
652.9898071289062,-272.36224365234375,333
683.9018096923828,-279.71763610839844,334
714.3940887451172,-267.20056915283203,335
707.6603851318359,-275.4696807861328,336
685.1721038818359,-277.7471466064453,337
663.9383697509766,-274.74229431152344,338
642.1414031982422,-286.2136917114258,339
651.6634368896484,-273.67476654052734,340
681.4109344482422,-268.5486145019531,341
703.4595336914062,-273.3347854614258,342
702.8072662353516,-274.4695129394531,343
680.0540771484375,-286.9248504638672,344
662.0639190673828,-286.36839294433594,345
652.8343048095703,-291.5486526489258,346
671.0401153564453,-283.82503509521484,347
698.3048400878906,-282.2113037109375,348
707.2655639648438,-289.3680953979492,349
703.2810974121094,-280.36244201660156,350
684.2675628662109,-283.79736328125,351
662.0014343261719,-294.7359924316406,352
655.8212127685547,-296.6549377441406,353
680.8419799804688,-281.69105529785156,354
702.6045684814453,-294.03865814208984,355
716.0575103759766,-290.2207489013672,356
708.6053466796875,-288.25646209716797,357
693.0626220703125,-283.30870056152344,358
668.1545562744141,-296.6842575073242,359
658.2389831542969,-296.6788330078125,360
671.2332916259766,-294.46852111816406,361
700.2794494628906,-297.2066116333008,362
725.6962280273438,-294.6757278442383,363
725.7837066650391,-295.405517578125,364
706.6346740722656,-298.2304000854492,365
686.0258331298828,-297.8818359375,366
668.5548248291016,-303.69239044189453,367
670.9631652832031,-300.66442108154297,368
695.8352508544922,-288.68719482421875,369
711.9570922851562,-295.2966613769531,370
712.7896728515625,-296.8008499145508,371
695.5672302246094,-306.4468231201172,372
685.3903198242188,-298.1569519042969,373
680.8451385498047,-295.10984802246094,374
681.654052734375,-302.51497650146484,375
695.2063293457031,-299.84568786621094,376
705.7413940429688,-304.74034881591797,377
718.2441101074219,-289.0912170410156,378
699.2682952880859,-312.5024871826172,379
688.6723937988281,-306.1721878051758,380
683.0366821289062,-304.5999526977539,381
692.7776184082031,-296.73900604248047,382
703.2906646728516,-297.0372848510742,383
710.0356292724609,-291.9953842163086,384
703.3229827880859,-292.47122955322266,385
683.3963012695312,-307.12770080566406,386
679.6744079589844,-298.1293487548828,387
689.3652191162109,-288.1387710571289,388
697.9225616455078,-291.3404846191406,389
699.9659271240234,-294.4314422607422,390
694.1078338623047,-300.4540100097656,391
693.99755859375,-291.16866302490234,392
690.9087524414062,-291.90423583984375,393
684.4530487060547,-301.97190856933594,394
684.9635009765625,-304.36253356933594,395
700.5477447509766,-292.3805236816406,396
711.551513671875,-289.6024703979492,397
709.7005920410156,-288.9991149902344,398
689.855712890625,-304.8518371582031,399
684.9913330078125,-289.7288131713867,400
679.083251953125,-294.9784927368164,401
680.7519378662109,-304.2370834350586,402
701.9300994873047,-291.0919189453125,403
713.562744140625,-294.1472854614258,404
711.8346862792969,-295.4440155029297,405
699.3220825195312,-297.05657958984375,406
687.8449859619141,-293.5560836791992,407
674.5887451171875,-302.36865234375,408
676.9901733398438,-302.8092956542969,409
701.4197845458984,-289.61473846435547,410
717.6703491210938,-293.1719055175781,411
717.0716857910156,-295.37610626220703,412
704.8539276123047,-294.1482696533203,413
685.130859375,-303.39239501953125,414
678.3463897705078,-296.98915100097656,415
677.2514190673828,-305.9211730957031,416
698.2096252441406,-298.70958709716797,417
715.4840698242188,-302.95084381103516,418
723.8645324707031,-297.9045181274414,419
712.3146514892578,-303.48323822021484,420
697.3802032470703,-303.07523345947266,421
690.0444946289062,-292.44190979003906,422
680.3692932128906,-301.23314666748047,423
688.0338134765625,-294.8569793701172,424
695.8778686523438,-305.09619140625,425
711.2395935058594,-297.42430114746094,426
710.8175354003906,-304.08565521240234,427
707.43017578125,-297.7723846435547,428
695.1281433105469,-302.3422164916992,429
690.9443664550781,-297.5193786621094,430
686.1041107177734,-307.8287887573242,431
693.4713592529297,-307.30684661865234,432
709.7342834472656,-301.8247833251953,433
712.9903564453125,-313.7976608276367,434
717.4632110595703,-300.36939239501953,435
707.4927978515625,-305.2356262207031,436
696.1579284667969,-307.58402252197266,437
687.8807373046875,-310.9155578613281,438
694.2265319824219,-302.81982421875,439
700.4974822998047,-311.15750885009766,440
711.2084197998047,-309.3087387084961,441
716.7041931152344,-306.20230865478516,442
716.9372863769531,-298.7787094116211,443
701.6163482666016,-308.50394439697266,444
688.5764465332031,-311.67613220214844,445
687.3777008056641,-308.81886291503906,446
701.8056335449219,-301.30057525634766,447
709.8861694335938,-312.38136291503906,448
720.6579895019531,-300.1790771484375,449
706.5592803955078,-318.96141815185547,450
697.194580078125,-317.45130157470703,451
691.2554168701172,-322.0210647583008,452
704.5611419677734,-313.67227935791016,453
716.4254150390625,-318.2753219604492,454
728.3028259277344,-308.3925476074219,455
724.7631225585938,-305.98400115966797,456
707.8236694335938,-313.3860626220703,457
689.3471832275391,-321.5233383178711,458
686.6930236816406,-318.4142303466797,459
698.8775939941406,-321.40869140625,460
723.9339294433594,-317.04686737060547,461
734.6932067871094,-322.32694244384766,462
733.4830169677734,-315.629150390625,463
714.1708374023438,-324.7475051879883,464
699.6453094482422,-322.5911636352539,465
690.9754486083984,-326.11804962158203,466
699.3034057617188,-325.2129592895508,467
718.3715972900391,-324.2197494506836,468
737.3589019775391,-315.2804489135742,469
738.7370452880859,-311.66333770751953,470
723.1582946777344,-315.462890625,471
702.4411468505859,-321.93617248535156,472
693.9032592773438,-313.2300338745117,473
684.4080505371094,-330.56266021728516,474
703.7890777587891,-320.5350036621094,475
729.1397552490234,-317.30774688720703,476
744.8084106445312,-312.4280090332031,477
740.4392852783203,-305.4349365234375,478
715.9119873046875,-316.9776077270508,479
693.1224517822266,-324.29722595214844,480
682.080322265625,-325.8299102783203,481
696.7291717529297,-316.1341552734375,482
719.5922241210938,-321.9326934814453,483
738.9070129394531,-320.8224563598633,484
744.9082489013672,-309.78357696533203,485
731.3541412353516,-309.9803237915039,486
707.2832336425781,-320.68707275390625,487
697.3606567382812,-308.0562744140625,488
681.8351898193359,-325.41741943359375,489
692.2540740966797,-322.74732971191406,490
718.1203765869141,-320.6865234375,491
740.6424407958984,-318.5562286376953,492
746.6818542480469,-308.74278259277344,493
732.86865234375,-307.9017105102539,494
710.7289123535156,-313.82425689697266,495
695.8689880371094,-309.73699951171875,496
685.8986663818359,-310.81922149658203,497
689.4812622070312,-310.5113754272461,498
703.4637451171875,-313.90377044677734,499
722.6956329345703,-307.52647399902344,500
732.6407775878906,-296.0763931274414,501
721.5697174072266,-299.66910552978516,502
702.6593627929688,-305.12574005126953,503
685.2536315917969,-311.64967346191406,504
683.7706604003906,-306.3449935913086,505
695.4926605224609,-307.2857437133789,506
712.3922882080078,-313.6794662475586,507
729.8817901611328,-303.7664337158203,508
726.8445281982422,-307.72499084472656,509
720.2293395996094,-296.24578857421875,510
701.0799865722656,-304.5114440917969,511
690.0251770019531,-301.17675018310547,512
681.3612670898438,-309.4383316040039,513
690.9008331298828,-305.45745849609375,514
706.5234375,-309.8405456542969,515
722.2226715087891,-309.78316497802734,516
734.4751739501953,-293.7956771850586,517
722.7124786376953,-301.08453369140625,518
704.0955505371094,-307.19151306152344,519
694.9279174804688,-296.751708984375,520
682.1974639892578,-308.31969451904297,521
691.74169921875,-297.7434768676758,522
706.44287109375,-294.72633361816406,523
709.1673889160156,-307.7387237548828,524
711.7653350830078,-300.9837341308594,525
705.8027801513672,-302.74415588378906,526
702.8388061523438,-295.0968704223633,527
695.9712982177734,-296.3434066772461,528
688.3287048339844,-301.8321075439453,529
684.7435455322266,-310.0286178588867,530
699.8807830810547,-301.59180450439453,531
714.1629638671875,-307.23802185058594,532
723.6358795166016,-305.5177688598633,533
724.2843017578125,-296.53033447265625,534
708.1712493896484,-306.4237060546875,535
690.2003173828125,-316.6387023925781,536
689.5832061767578,-308.69620513916016,537
703.6761474609375,-301.16590118408203,538
718.7243957519531,-298.5567855834961,539
718.1355743408203,-304.33653259277344,540
711.6673736572266,-299.97276306152344,541
695.4948120117188,-309.5973358154297,542
690.3967437744141,-305.80426025390625,543
688.4639282226562,-316.22486114501953,544
699.40283203125,-322.0388717651367,545
726.1584777832031,-309.5928955078125,546
739.9796447753906,-309.38072204589844,547
732.3837432861328,-315.06610107421875,548
717.2276000976562,-314.26233673095703,549
704.7872772216797,-309.3317413330078,550
685.5677032470703,-327.0883026123047,551
691.4694213867188,-319.1529235839844,552
708.3775634765625,-327.98018646240234,553
736.4391632080078,-323.70103454589844,554
746.5258026123047,-325.3818054199219,555
741.6707611083984,-320.2009963989258,556
720.427001953125,-330.61244201660156,557
705.4774475097656,-330.11107635498047,558
696.6525421142578,-336.3848876953125,559
707.6958618164062,-333.4903564453125,560
726.9561767578125,-338.41461181640625,561
747.5509185791016,-333.1485900878906,562
743.0749053955078,-348.03936767578125,563
733.5551605224609,-346.1348190307617,564
726.2469635009766,-335.21175384521484,565
708.6099700927734,-353.77095794677734,566
710.779541015625,-349.83199310302734,567
735.0442199707031,-331.57559967041016,568
743.4043121337891,-347.72408294677734,569
738.6828460693359,-358.4817123413086,570
732.9952239990234,-353.51087951660156,571
723.7494506835938,-362.46221923828125,572
725.6575012207031,-361.9170455932617,573
731.8377227783203,-370.09593200683594,574
746.9103240966797,-370.4641571044922,575
763.9029235839844,-361.32847595214844,576
764.093994140625,-363.32432556152344,577
752.3173370361328,-364.23687744140625,578
734.6898193359375,-370.10327911376953,579
725.8471069335938,-369.92598724365234,580
726.5271606445312,-376.3746643066406,581
744.4216003417969,-374.2452621459961,582
760.6210784912109,-379.9794387817383,583
770.2526550292969,-377.6981735229492,584
761.9119262695312,-385.84185791015625,585
754.4541778564453,-377.46744537353516,586
742.563720703125,-379.03509521484375,587
734.6042633056641,-384.22718811035156,588
736.3193664550781,-392.9311981201172,589
760.6234130859375,-382.36425018310547,590
778.5390014648438,-384.88787841796875,591
779.2256469726562,-388.87586975097656,592
770.74365234375,-383.20697021484375,593
754.0148162841797,-386.9541320800781,594
736.9998779296875,-395.6197814941406,595
731.9304656982422,-402.59014892578125,596
757.2098693847656,-389.3233337402344,597
783.6275939941406,-391.8453826904297,598
793.916748046875,-391.16111755371094,599
781.6432800292969,-394.56390380859375,600
760.077392578125,-400.7476501464844,601
741.2596435546875,-407.0451965332031,602
738.6384887695312,-410.03050231933594,603
763.3910980224609,-404.21031188964844,604
796.6276245117188,-399.2236633300781,605
808.6196594238281,-397.4830627441406,606
794.1441650390625,-400.16322326660156,607
771.1065673828125,-402.8888397216797,608
751.5039825439453,-404.30470275878906,609
743.7573394775391,-403.32215881347656,610
751.4298706054688,-405.8411865234375,611
770.6075134277344,-412.02854919433594,612
795.4091491699219,-402.8924102783203,613
809.8727416992188,-384.26019287109375,614
787.5635375976562,-404.8512268066406,615
764.474853515625,-410.18280029296875,616
755.5324401855469,-396.0783233642578,617
744.0733337402344,-412.12586975097656,618
755.4033508300781,-410.5344543457031,619
786.0614318847656,-398.33253479003906,620
807.4745178222656,-396.4404602050781,621
805.204833984375,-394.9358367919922,622
785.8897705078125,-397.59800720214844,623
764.8266906738281,-400.6797180175781,624
748.1369934082031,-404.2447814941406,625
744.6393127441406,-408.19390869140625,626
765.2032470703125,-404.34178161621094,627
796.3789672851562,-395.6624450683594,628
811.6592102050781,-387.7719268798828,629
795.230712890625,-400.5028381347656,630
773.4629516601562,-405.1673583984375,631
756.9804840087891,-404.19264221191406,632
752.1393585205078,-399.639404296875,633
757.9096069335938,-402.4896240234375,634
777.1022644042969,-396.5225830078125,635
788.8046264648438,-399.3032684326172,636
794.4325561523438,-388.9741516113281,637
776.9270324707031,-405.0841369628906,638
774.2476501464844,-382.62320709228516,639
756.7471618652344,-396.31224060058594,640
750.4832611083984,-397.9285125732422,641
760.8734893798828,-389.08570861816406,642
775.5322265625,-389.5331726074219,643
780.2799682617188,-396.53521728515625,644
786.5665283203125,-378.9528121948242,645
772.6465759277344,-389.9824676513672,646
760.5869293212891,-390.62571716308594,647
754.1133270263672,-387.3357238769531,648
754.1618957519531,-389.0314636230469,649
764.8219757080078,-387.1317901611328,650
781.1073303222656,-377.93092346191406,651
779.4031677246094,-388.4931335449219,652
773.0713806152344,-388.4930419921875,653
761.54296875,-393.4061737060547,654
760.2465362548828,-388.0792236328125,655
766.4809112548828,-382.64476776123047,656
769.2584838867188,-388.3626251220703,657
770.1626586914062,-390.0241241455078,658
777.7652893066406,-373.1485290527344,659
777.2394104003906,-366.04014587402344,660
759.7655639648438,-383.05751037597656,661
751.0281372070312,-380.5161666870117,662
751.2409057617188,-374.58858489990234,663
752.8148345947266,-386.72108459472656,664
767.3403167724609,-382.57962799072266,665
777.9054565429688,-383.8768615722656,666
785.2757263183594,-375.85382080078125,667
781.3438110351562,-371.3188705444336,668
767.3255767822266,-375.4980926513672,669
748.7574005126953,-388.47486877441406,670
743.4528350830078,-388.2477264404297,671
754.9043884277344,-387.7984313964844,672
778.3075561523438,-389.74159240722656,673
810.3278503417969,-361.1462631225586,674
798.7774658203125,-380.5172424316406,675
784.5480651855469,-373.1968460083008,676
758.7813262939453,-388.49436950683594,677
745.0349578857422,-388.5864715576172,678
747.1751861572266,-383.8241271972656,679
764.5069885253906,-382.7725524902344,680
786.4954833984375,-378.897216796875,681
793.8882751464844,-378.32127380371094,682
785.8992919921875,-378.5321273803711,683
775.0260314941406,-371.08465576171875,684
758.304931640625,-376.5740661621094,685
746.3082275390625,-380.2833938598633,686
746.5374298095703,-380.38524627685547,687
762.6041564941406,-377.7327346801758,688
781.3225708007812,-379.40540313720703,689
790.5445861816406,-378.2502136230469,690
786.3525695800781,-376.0600891113281,691
773.5491027832031,-377.5168991088867,692
759.4987335205078,-382.5837707519531,693
758.7686004638672,-372.12904357910156,694
754.2801361083984,-387.47369384765625,695
774.8755187988281,-361.9655456542969,696
773.3140869140625,-379.65428924560547,697
775.9836730957031,-371.0406188964844,698
766.8847045898438,-378.07628631591797,699
764.1752014160156,-370.64881896972656,700
758.5045623779297,-375.2574234008789,701
759.1474914550781,-375.06053924560547,702
764.2396545410156,-374.2178649902344,703
774.2040710449219,-368.1914520263672,704
773.1200866699219,-374.6785354614258,705
771.2817077636719,-368.75745391845703,706
765.3878631591797,-365.92334747314453,707
753.1593475341797,-377.33516693115234,708
754.9324035644531,-368.7396469116211,709
760.0873718261719,-368.55187225341797,710
766.9593658447266,-369.5357666015625,711
773.8404235839844,-363.83692932128906,712
771.0178527832031,-367.5696487426758,713
764.0999908447266,-369.3487014770508,714
753.7640533447266,-375.8735046386719,715
754.8491821289062,-370.49755096435547,716
767.3509826660156,-360.3448791503906,717
772.1992492675781,-366.3072509765625,718
771.4662780761719,-366.0845031738281,719
764.1077270507812,-368.24073028564453,720
761.2520141601562,-361.43680572509766,721
755.8763580322266,-366.3452453613281,722
758.5512084960938,-360.49710845947266,723
763.0780334472656,-356.62808990478516,724
766.6779327392578,-353.59545135498047,725
763.642822265625,-357.0955810546875,726
756.3159484863281,-361.7123794555664,727
751.784912109375,-361.37816619873047,728
758.6770935058594,-348.2350616455078,729
754.7594146728516,-363.44215393066406,730
761.3937835693359,-352.8903121948242,731
761.1084136962891,-356.26739501953125,732
763.1621246337891,-350.27398681640625,733
756.3962860107422,-355.5029754638672,734
753.4109344482422,-351.54954528808594,735
753.3312835693359,-347.18678283691406,736
751.7065887451172,-350.8292770385742,737
752.6633148193359,-348.78421783447266,738
