q_breaks,orig,attack,5,6,7,8,9,10,11,12,13,14,15,16,17
1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
1,0.97,0.997,0.7661383638305265,0.7303737385593989,0.7411065608260252,0.6830965778350075,0.6609724481838917,0.6967486028897991,0.7149487032500738,0.6838402075572599,0.5922366864462334,0.5853965637070323,0.6359731156908061,0.6418798366344696,0.606918327491504
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-1,1.03,1.003,1.2338616361694736,1.269626261440601,1.2588934391739748,1.3169034221649925,1.3390275518161083,1.3032513971102009,1.2850512967499261,1.3161597924427402,1.4077633135537666,1.4146034362929676,1.3640268843091938,1.3581201633655304,1.393081672508496
-1,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3
