Voltage,Generation,P,Q,Time
0.9909796177084678,140.72137149950385,0,0,0
0.9910517149846275,140.65703508932947,0,0,1
0.9905405394579093,140.59368531127518,0,0,2
0.9907642377290601,140.53129492081638,0,0,3
0.9917404464593182,140.4698366734274,0,0,4
0.9915684053100532,140.40928332458373,0,0,5
0.9923535406955082,140.34960762976038,0,0,6
0.9916352563176123,140.29078234443244,0,0,7
0.9928861784193529,140.23278022407507,0,0,8
0.9926349435202645,140.1755740241632,0,0,9
0.992348751619582,140.11913650017203,0,0,10
0.9927284751507861,140.06344040757654,0,0,11
0.9921293903798588,140.00845850185183,0,0,12
0.9923820104735395,139.95416353847304,0,0,13
0.991297059686951,139.90052827291512,0,0,14
0.9927135458095571,139.84752546065317,0,0,15
0.9924622534819841,139.79512785716236,0,0,16
0.9925078367255895,139.74330821791767,0,0,17
0.9929346147998361,139.6920392983942,0,0,18
0.9926440631960657,139.641293854067,0,0,19
0.9912520377099867,139.59104464041113,0,0,20
0.991162285012675,139.54126441290177,0,0,21
0.9934072123780092,139.49192592701385,0,0,22
0.9930194979436828,139.44300193822252,0,0,23
0.9933852753296181,139.39446520200283,0,0,24
0.993076940988658,139.34628847382987,0,0,25
0.9927886799082971,139.2984445091787,0,0,26
0.9945256953265664,139.25090606352433,0,0,27
0.9952588223652331,139.2036458923419,0,0,28
0.9927721825229372,139.15663675110656,0,0,29
0.9921572409233866,139.10985139529325,0,0,30
0.9928934282273374,139.06326258037706,0,0,31
0.9928335076833354,139.01684306183307,0,0,32
0.9941569857021182,138.9705655951364,0,0,33
0.9940357072495497,138.92440293576212,0,0,34
0.9937012847104368,138.8783278391852,0,0,35
0.9943498339913345,138.8323130608808,0,0,36
0.9939839994029203,138.786331356324,0,0,37
0.9936339019168469,138.74035548098985,0,0,38
0.9941263928235572,138.6943581903534,0,0,39
0.9931917239741009,138.64831289326457,0,0,40
0.9932716922430405,138.60221030332485,0,0,41
0.9937755636420296,138.55605980728757,0,0,42
0.9948995362748074,138.50987171945806,0,0,43
0.9951640980272851,138.463656354142,0,0,44
