Voltage,Generation,P,Q,Time
0.9886431813860174,145.93182856534125,0,0,0
0.9885221755898698,145.91170297008827,0,0,1
0.9881136594417409,145.89158567378942,0,0,2
0.9892756337273882,145.87150705024712,0,0,3
0.9887118156788107,145.8514974732638,0,0,4
0.9886239450911176,145.83158731664176,0,0,5
0.9889112768397282,145.81180695418342,0,0,6
0.9895191263013189,145.79218675969125,0,0,7
0.9881372850169069,145.77275710696756,0,0,8
0.987902642370838,145.75354836981478,0,0,9
0.9884428505366044,145.73459092203527,0,0,10
0.9884505175993987,145.7159151374315,0,0,11
0.9898695911340535,145.69755138980577,0,0,12
0.990529037615618,145.67953005296053,0,0,13
0.9891461941324105,145.66188150069814,0,0,14
0.9874086477167175,145.64463610682097,0,0,15
0.9890012788189917,145.6278242451315,0,0,16
0.9886608222796222,145.6114762894321,0,0,17
0.9881130757940941,145.5956226135251,0,0,18
0.9894069152922299,145.58029359121298,0,0,19
0.9899294931569987,145.56551959629803,0,0,20
0.9892155283329379,145.55133100258283,0,0,21
0.9871350686418893,145.53775818386956,0,0,22
0.9893917053482069,145.52483151396072,0,0,23
0.9892542890216917,145.5125813666586,0,0,24
0.9895296816597451,145.5010381157657,0,0,25
0.9891692097449521,145.49023213508445,0,0,26
0.9891343460172635,145.48019379841713,0,0,27
0.9893480786209767,145.47095347956625,0,0,28
0.9873565769521315,145.46254155233407,0,0,29
0.9885896782408169,145.45498839052308,0,0,30
0.988754944139554,145.4483243679356,0,0,31
0.9883095278827099,145.44257985837416,0,0,32
0.9891304653193765,145.437785235641,0,0,33
0.9892515044922667,145.4339708735386,0,0,34
0.9887715064511395,145.43116714586935,0,0,35
0.9881972532340345,145.42940442643558,0,0,36
0.9888157727004155,145.42871308903972,0,0,37
0.9875583113370239,145.4291235074842,0,0,38
0.989945849240179,145.43066605557138,0,0,39
0.9897355985605004,145.43337110710368,0,0,40
0.9905981038130546,145.43726903588347,0,0,41
0.989077793662354,145.44239021571312,0,0,42
0.9889582065757951,145.44876502039506,0,0,43
0.988278859589265,145.45642382373168,0,0,44
0.9890701068515634,145.46539699952535,0,0,45
0.9889175036728743,145.4757149215785,0,0,46
0.9883892057271565,145.48740796369347,0,0,47
0.9886084864807281,145.5005064996727,0,0,48
