p_breaks,orig,attack,5,6,7,8,9,10,11,12,13,14,15,16,17
1,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
1,1.03,1.003,1.2338616361694736,1.269626261440601,1.2588934391739748,1.3169034221649925,1.3390275518161083,1.3032513971102009,1.2850512967499261,1.3161597924427402,1.4077633135537666,1.4146034362929676,1.3640268843091938,1.3581201633655304,1.393081672508496
0,1.06,1.007,1.2638616361694734,1.2996262614406011,1.2888934391739748,1.3469034221649925,1.3690275518161084,1.333251397110201,1.3150512967499264,1.34615979244274,1.4377633135537666,1.4446034362929678,1.394026884309194,1.3881201633655305,1.423081672508496
0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
